"","sample_size_n","number_covariates_J","coefficient_k","binary_covariates_1","number_unwanted_inS3","collider_bias_1","binary_treatment_1","meth","DS","bias","ese","rmse","pr.NAs","ase","typeI","confounders","total","total.lo","total.up"
"495",400,40,1.6,0,2,0,0,"unwanted.only",FALSE,2.41340913951091,0.590580538655629,2.4845483013902,0,0.586009838656978,0.98,NA,NA,NA,NA
"496",400,40,1.6,0,2,1,0,"SignifReg",FALSE,0.940633169896582,0.795960100360776,1.23195360675419,0,0.403102645283333,0.677,0.075,0.069175,0.05,0.1
"497",400,40,1.6,0,2,1,0,"SignifReg.DS",TRUE,-0.419052236257583,0.940591271055307,1.02928713387409,0,0.892071266783325,0.098,1,0.171575,0.15,0.2
"498",400,40,1.6,0,2,1,0,"glmnet",FALSE,1.03682466647351,0.703096206119318,1.25253954819488,0,0.376362182769613,0.797,0.033,0.178025,0.075,0.25
"499",400,40,1.6,0,2,1,0,"glmnet.DS",TRUE,-0.440059339092146,0.960892409835473,1.05642942546029,0,0.896600197622871,0.107,1,0.415025,0.3,0.525
"500",400,40,1.6,0,2,1,0,"lslx",FALSE,1.17781375982648,0.481954902646537,1.27251463665195,0,0.35618683046262,0.865,0.008,0.0912,0.025,0.125
"501",400,40,1.6,0,2,1,0,"lslx.DS",TRUE,-0.457691726798469,0.958844033884481,1.06204718172702,0,0.92198495019505,0.099,1,0.21675,0.15,0.25
"502",400,40,1.6,0,2,1,0,"none",FALSE,1.28750922988225,0.363718249789022,1.33784853077482,0,0.352654152000951,0.945,NA,NA,NA,NA
"503",400,40,1.6,0,2,1,0,"post_lslx",FALSE,1.1700414983984,0.501086590219599,1.27272691143913,0,0.361106691180465,0.862,NA,NA,NA,NA
"504",400,40,1.6,0,2,1,0,"post_lslx.DS",TRUE,1.28650397717538,0.363663754713096,1.33686632033782,0,0.352238021680223,0.946,NA,NA,NA,NA
"505",400,40,1.6,0,2,1,0,"regsem",FALSE,1.27936170768926,0.366049877179317,1.33064830033033,0,0.350679283947974,0.942,0,0.019625,0,0.025
"506",400,40,1.6,0,2,1,0,"regsem.DS",TRUE,-0.440669175360044,0.960935968139351,1.05672317048579,0,0.915745120280865,0.101,1,0.144525,0.125,0.175
"507",400,40,1.6,0,2,1,0,"rlassoEffect.ds",TRUE,-0.426570248653498,0.936106272420617,1.02829024859145,0,0.906675259308115,0.089,NA,NA,NA,NA
"508",400,40,1.6,0,2,1,0,"stability",TRUE,-0.454980376600423,0.981224331426849,1.08113159721051,0,0.891173570077694,0.114,1,0.66005,0.425,0.925
"509",400,40,1.6,0,2,1,0,"target",FALSE,0.00967653008035292,0.866333542192323,0.865954333527794,0,0.834053871983095,0.064,NA,NA,NA,NA
"510",400,40,1.6,0,2,1,0,"unwanted.only",FALSE,1.24658295392338,0.369034784539701,1.30000751787842,0,0.35640027227653,0.923,NA,NA,NA,NA
"511",400,40,1.6,0,4,0,0,"SignifReg",FALSE,0.0766220621048155,0.373449338169054,0.381045777003131,0,0.342137905124855,0.061,0.613,0.09855,0.075,0.125
"512",400,40,1.6,0,4,0,0,"SignifReg.DS",TRUE,-0.013490153141796,2.33094549177555,2.32981878329086,0,2.22945943300419,0.054,1,0.222475,0.2,0.25
"513",400,40,1.6,0,4,0,0,"glmnet",FALSE,0.185989158306149,0.432091032475195,0.470221144454994,0,0.378489081620571,0.112,0.791,0.278575,0.175,0.375
"514",400,40,1.6,0,4,0,0,"glmnet.DS",TRUE,-0.0134315667322438,2.37773685206574,2.37658564165458,0,2.23335282828266,0.061,1,0.555475,0.45,0.65
"515",400,40,1.6,0,4,0,0,"lslx",FALSE,0.191880771843311,0.435751075103779,0.475927884303735,0,0.350171703268573,0.136,0.61,0.153275,0.1,0.2
"516",400,40,1.6,0,4,0,0,"lslx.DS",TRUE,-0.0196816214636916,2.40381101851702,2.40268942469778,0,2.30893181062118,0.054,1,0.38265,0.275,0.425
"517",400,40,1.6,0,4,0,0,"none",FALSE,0.556030032488879,0.324391568239483,0.643656784851143,0,0.331559124567672,0.383,NA,NA,NA,NA
"518",400,40,1.6,0,4,0,0,"post_lslx",FALSE,0.175546530468516,0.447525461077923,0.480515705918369,0,0.357389619595452,0.134,NA,NA,NA,NA
"519",400,40,1.6,0,4,0,0,"post_lslx.DS",TRUE,0.516063796456711,0.367475033463602,0.633423005843781,0,0.333034499288413,0.365,NA,NA,NA,NA
"520",400,40,1.6,0,4,0,0,"regsem",FALSE,0.409837808793177,0.410098184472797,0.579637274425454,0,0.334290946487772,0.287,0.161,0.042175,0,0.075
"521",400,40,1.6,0,4,0,0,"regsem.DS",TRUE,-0.023988901751922,2.39796318173711,2.39688394816125,0,2.31245674826453,0.058,1,0.3014,0.25,0.35
"522",400,40,1.6,0,4,0,0,"rlassoEffect.ds",TRUE,-0.00194076642066432,2.326461911625,2.32529919962785,0,2.27741698953827,0.048,NA,NA,NA,NA
"523",400,40,1.6,0,4,0,0,"stability",TRUE,0.00986081605587724,2.38918775479522,2.38801322132627,0,2.19380919957513,0.071,0.981,0.681475,0.475,0.975
"524",400,40,1.6,0,4,0,0,"target",FALSE,-0.00586916022192168,0.345370242318128,0.345247405082665,0,0.346545085045184,0.049,NA,NA,NA,NA
"525",400,40,1.6,0,4,0,0,"unwanted.only",FALSE,3.11692598256458,0.771520469094159,3.21089958908453,0,0.769333725685844,0.98,NA,NA,NA,NA
"526",400,40,1.6,0,4,1,0,"SignifReg",FALSE,0.866174887548986,0.828200053812602,1.19811867092812,0,0.412500947350926,0.647,0.095,0.071675,0.05,0.1
"527",400,40,1.6,0,4,1,0,"SignifReg.DS",TRUE,-0.530113615157661,0.914151093155545,1.05634132451206,0,0.894980827571386,0.096,1,0.183175,0.15,0.2
"528",400,40,1.6,0,4,1,0,"glmnet",FALSE,0.990595490219793,0.714167142282356,1.22098488838004,0,0.378959804490404,0.797,0.043,0.18405,0.075,0.25
"529",400,40,1.6,0,4,1,0,"glmnet.DS",TRUE,-0.572269713552823,0.937548928630709,1.09800347022805,0,0.902265531586787,0.104,1,0.457025,0.35,0.55
"530",400,40,1.6,0,4,1,0,"lslx",FALSE,1.16289871323687,0.473374896919447,1.25546530278158,0,0.354472011845864,0.868,0.006,0.09705,0.025,0.15
"531",400,40,1.6,0,4,1,0,"lslx.DS",TRUE,-0.59037416273892,0.943465885898592,1.11255534783949,0,0.926027875370697,0.1,1,0.2619,0.175,0.3
"532",400,40,1.6,0,4,1,0,"none",FALSE,1.27581725927943,0.352329360446742,1.32352616949188,0,0.350803573861453,0.948,NA,NA,NA,NA
"533",400,40,1.6,0,4,1,0,"post_lslx",FALSE,1.1555210910513,0.49139161500869,1.25556889315001,0,0.358479253503582,0.86,NA,NA,NA,NA
"534",400,40,1.6,0,4,1,0,"post_lslx.DS",TRUE,1.27551994636694,0.352932078136697,1.32340002429577,0,0.350365254188935,0.947,NA,NA,NA,NA
"535",400,40,1.6,0,4,1,0,"regsem",FALSE,1.2607732760099,0.369299408298539,1.31369514135412,0,0.349870914400561,0.943,0.002,0.018975,0,0.025
"536",400,40,1.6,0,4,1,0,"regsem.DS",TRUE,-0.59264227421572,0.938474731828877,1.1095399734334,0,0.9208851128742,0.105,1,0.18225,0.15,0.2
"537",400,40,1.6,0,4,1,0,"rlassoEffect.ds",TRUE,-0.573639808951509,0.916098191098634,1.08049030085993,0,0.91414173331382,0.094,NA,NA,NA,NA
"538",400,40,1.6,0,4,1,0,"stability",TRUE,-0.576256592882121,0.948728750291259,1.1096205730914,0,0.895795545035571,0.108,1,0.670625,0.45,0.975
"539",400,40,1.6,0,4,1,0,"target",FALSE,-0.0283046128831477,0.841976122281984,0.842030888871054,0,0.82502245749942,0.048,NA,NA,NA,NA
"540",400,40,1.6,0,4,1,0,"unwanted.only",FALSE,1.23032252596202,0.358765767115888,1.2815138238303,0,0.355265159245604,0.921,NA,NA,NA,NA
"541",400,40,1.6,1,2,0,0,"SignifReg",FALSE,0.0877594743655379,0.168199778353808,0.189643348456379,0,0.148243962231845,0.12,0.189,0.068775,0.05,0.1
"542",400,40,1.6,1,2,0,0,"SignifReg.DS",TRUE,0.00452320944147422,0.352031757494387,0.351884769988634,0,0.331375470153466,0.077,1,0.164825,0.15,0.175
"543",400,40,1.6,1,2,0,0,"glmnet",FALSE,0.124689551999337,0.207073910079181,0.241628245470269,0,0.157077998189161,0.211,0.316,0.185575,0.05,0.275
"544",400,40,1.6,1,2,0,0,"glmnet.DS",TRUE,0.00190115216090192,0.361194772926542,0.36101913620334,0,0.333858519533753,0.074,1,0.4234,0.3,0.525
"545",400,40,1.6,1,2,0,0,"lslx",FALSE,0.201689627487415,0.145192943102238,0.248472565028767,0,0.14377458479295,0.294,0.004,0.003075,0,0
"546",400,40,1.6,1,2,0,0,"lslx.DS",TRUE,0.1788479620848,0.209745313201798,0.27556432435204,0,0.168252390056055,0.275,0.124,0.093775,0,0
"547",400,40,1.6,1,2,0,0,"none",FALSE,0.203617266055998,0.143112398405847,0.248838639393113,0,0.143610914082562,0.299,NA,NA,NA,NA
"548",400,40,1.6,1,2,0,0,"post_lslx",FALSE,0.201603298332117,0.145384075061746,0.248514149799697,0,0.143513958790848,0.303,NA,NA,NA,NA
"549",400,40,1.6,1,2,0,0,"post_lslx.DS",TRUE,0.197768392600508,0.151765624836645,0.249243072499445,0,0.144126365042924,0.299,NA,NA,NA,NA
"550",400,40,1.6,1,2,0,0,"regsem",FALSE,0.190419913088192,0.160822616553595,0.249194288421031,0,0.143922019295703,0.285,0.02,0.00975,0,0
"551",400,40,1.6,1,2,0,0,"regsem.DS",TRUE,0.00397986711375902,0.356165078700082,0.356009198005323,0,0.337580694170586,0.065,1,0.15355,0.125,0.175
"552",400,40,1.6,1,2,0,0,"rlassoEffect.ds",TRUE,0.00413552992394109,0.350438717482359,0.350287867365859,0,0.335448296449907,0.065,NA,NA,NA,NA
"553",400,40,1.6,1,2,0,0,"stability",TRUE,-0.000328539693746469,0.365251623022549,0.365069099364512,0,0.330994574566794,0.09,0.998,0.6736,0.475,0.975
"554",400,40,1.6,1,2,0,0,"target",FALSE,-0.00341998481027143,0.162502427700407,0.162457158246782,0,0.158709800680733,0.058,NA,NA,NA,NA
"555",400,40,1.6,1,2,0,0,"unwanted.only",FALSE,0.508677263126072,0.228110249013128,0.557435924067114,0,0.223023707819612,0.625,NA,NA,NA,NA
"556",400,40,1.6,1,2,1,0,"SignifReg",FALSE,0.0532004328833245,0.231982380369593,0.237891351326848,0,0.202669801967156,0.096,0.055,0.06245,0.05,0.075
"557",400,40,1.6,1,2,1,0,"SignifReg.DS",TRUE,-0.240795977750015,0.267484116529361,0.359803985168985,0,0.253532347745957,0.177,1,0.153775,0.125,0.175
"558",400,40,1.6,1,2,1,0,"glmnet",FALSE,0.0188774141475693,0.326086284550991,0.326469431145087,0,0.204721043431189,0.228,0.16,0.16845,0,0.28125
"559",400,40,1.6,1,2,1,0,"glmnet.DS",TRUE,-0.240418084920087,0.275472039509827,0.365526764086837,0,0.255182755754885,0.18,1,0.39165,0.275,0.5
"560",400,40,1.6,1,2,1,0,"lslx",FALSE,0.238557720941902,0.213097605172632,0.319804573078584,0,0.193235625293016,0.274,0.004,0.006675,0,0
"561",400,40,1.6,1,2,1,0,"lslx.DS",TRUE,0.18307258351161,0.287078620026816,0.340363468627348,0,0.20258026165205,0.28,0.154,0.079475,0,0
"562",400,40,1.6,1,2,1,0,"none",FALSE,0.261481078027543,0.199925681165866,0.329093697718586,0,0.19226334087657,0.291,NA,NA,NA,NA
"563",400,40,1.6,1,2,1,0,"post_lslx",FALSE,0.237790084350601,0.214776120324942,0.320354143559027,0,0.195134599064756,0.26,NA,NA,NA,NA
"564",400,40,1.6,1,2,1,0,"post_lslx.DS",TRUE,0.237846791863276,0.216001454773608,0.321218100728311,0,0.194880717022535,0.262,NA,NA,NA,NA
"565",400,40,1.6,1,2,1,0,"regsem",FALSE,0.208706024861766,0.225042801290018,0.306841690393672,0,0.194086432100505,0.249,0,0.01065,0,0.025
"566",400,40,1.6,1,2,1,0,"regsem.DS",TRUE,-0.24848250502395,0.267036768722998,0.364665439159166,0,0.25587192529102,0.181,1,0.1297,0.1,0.15
"567",400,40,1.6,1,2,1,0,"rlassoEffect.ds",TRUE,-0.243993573284439,0.267111078312186,0.36167643499826,0,0.255507261467589,0.167,NA,NA,NA,NA
"568",400,40,1.6,1,2,1,0,"stability",TRUE,-0.243957928756471,0.278514645419875,0.370146333642241,0,0.253277572134823,0.184,1,0.657975,0.425,0.925
"569",400,40,1.6,1,2,1,0,"target",FALSE,0.0146678640424853,0.245343769635198,0.245659353514331,0,0.234710991314867,0.061,NA,NA,NA,NA
"570",400,40,1.6,1,2,1,0,"unwanted.only",FALSE,0.12713023254472,0.21273233380314,0.247733499604635,0,0.202050618486334,0.116,NA,NA,NA,NA
"571",400,40,1.6,1,4,0,0,"SignifReg",FALSE,0.0625373895324116,0.156405337378056,0.168371886074582,0,0.14451397353,0.09,0.218,0.0684,0.05,0.1
"572",400,40,1.6,1,4,0,0,"SignifReg.DS",TRUE,0.000628900466741166,0.403963296554856,0.403761754174786,0,0.385244125632476,0.056,1,0.21015,0.2,0.225
"573",400,40,1.6,1,4,0,0,"glmnet",FALSE,0.0902414163604951,0.185612482656569,0.206303308143533,0,0.152209440364732,0.142,0.395,0.1863,0.05,0.275
"574",400,40,1.6,1,4,0,0,"glmnet.DS",TRUE,0.00194726856549982,0.417151992230328,0.416947911245489,0,0.388353472667496,0.058,1,0.50745,0.4,0.6
"575",400,40,1.6,1,4,0,0,"lslx",FALSE,0.153994200557212,0.144922872437681,0.211413930765897,0,0.142695790146141,0.199,0.004,0.002925,0,0
"576",400,40,1.6,1,4,0,0,"lslx.DS",TRUE,0.126694483077441,0.213686039612996,0.248329526726528,0,0.1706947577074,0.191,0.11,0.08505,0,0
"577",400,40,1.6,1,4,0,0,"none",FALSE,0.155463784993615,0.143661422099239,0.21162928445732,0,0.142693795159163,0.201,NA,NA,NA,NA
"578",400,40,1.6,1,4,0,0,"post_lslx",FALSE,0.15394476453015,0.14500024794618,0.211430928103701,0,0.143421797092426,0.191,NA,NA,NA,NA
"579",400,40,1.6,1,4,0,0,"post_lslx.DS",TRUE,0.150745126612381,0.148298802974189,0.211411058428826,0,0.143659491530915,0.188,NA,NA,NA,NA
"580",400,40,1.6,1,4,0,0,"regsem",FALSE,0.143404433177765,0.153850300371322,0.210264301450478,0,0.142621184356052,0.201,0.019,0.010675,0,0
"581",400,40,1.6,1,4,0,0,"regsem.DS",TRUE,-0.000950053090538878,0.417232438498873,0.417024852291629,0,0.392274337037419,0.072,0.999,0.218725,0.175,0.25
"582",400,40,1.6,1,4,0,0,"rlassoEffect.ds",TRUE,-0.000502479906006031,0.409505855030923,0.40930135932508,0,0.391213581488928,0.053,NA,NA,NA,NA
"583",400,40,1.6,1,4,0,0,"stability",TRUE,0.0031604829308308,0.414631795418386,0.41443647872558,0,0.382895467159948,0.061,0.984,0.6774,0.475,0.925
"584",400,40,1.6,1,4,0,0,"target",FALSE,-0.00331382069807047,0.154244430901676,0.154202900515317,0,0.150028681939636,0.071,NA,NA,NA,NA
"585",400,40,1.6,1,4,0,0,"unwanted.only",FALSE,0.583532326049303,0.281990678918597,0.648034875449219,0,0.272595721284124,0.592,NA,NA,NA,NA
"586",400,40,1.6,1,4,1,0,"SignifReg",FALSE,-0.002636401635261,0.218529142361574,0.218435761011804,0,0.20463967846686,0.064,0.061,0.06375,0.05,0.075
"587",400,40,1.6,1,4,1,0,"SignifReg.DS",TRUE,-0.325573236095919,0.259420121348507,0.416208400471546,0,0.257730353816076,0.253,1,0.17195,0.15,0.2
"588",400,40,1.6,1,4,1,0,"glmnet",FALSE,-0.0726358391686035,0.350172126019615,0.357454699864169,0,0.208970871916574,0.244,0.2,0.189975,0.025,0.3
"589",400,40,1.6,1,4,1,0,"glmnet.DS",TRUE,-0.335675026445558,0.269398967224376,0.43032656334143,0,0.259989680147101,0.273,1,0.4456,0.325,0.55
"590",400,40,1.6,1,4,1,0,"lslx",FALSE,0.188993899176388,0.239984180775218,0.305374374401693,0,0.195301588255392,0.229,0.011,0.014975,0,0
"591",400,40,1.6,1,4,1,0,"lslx.DS",TRUE,0.0682389832639108,0.336920052808506,0.343595933764348,0,0.213581664159513,0.231,0.289,0.20005,0,0.525
"592",400,40,1.6,1,4,1,0,"none",FALSE,0.237028360796626,0.197509798307428,0.308469697262063,0,0.193368993877733,0.243,NA,NA,NA,NA
"593",400,40,1.6,1,4,1,0,"post_lslx",FALSE,0.187859317103601,0.242844744855047,0.30692950258364,0,0.196184847524911,0.226,NA,NA,NA,NA
"594",400,40,1.6,1,4,1,0,"post_lslx.DS",TRUE,0.156291110257121,0.255294530249625,0.29922739350468,0,0.198646271639806,0.204,NA,NA,NA,NA
"595",400,40,1.6,1,4,1,0,"regsem",FALSE,0.174804344562775,0.22339529338301,0.283570292038142,0,0.195474330552916,0.187,0,0.0131,0,0.025
"596",400,40,1.6,1,4,1,0,"regsem.DS",TRUE,-0.341829552899159,0.262254534282525,0.430762238997607,0,0.260995266707476,0.27,1,0.177425,0.15,0.2
"597",400,40,1.6,1,4,1,0,"rlassoEffect.ds",TRUE,-0.333907242020546,0.261504737371878,0.424040551379269,0,0.260983181182802,0.253,NA,NA,NA,NA
"598",400,40,1.6,1,4,1,0,"stability",TRUE,-0.338834460356602,0.272739438369077,0.434880680147771,0,0.258063004752847,0.271,0.999,0.681125,0.475,0.975
"599",400,40,1.6,1,4,1,0,"target",FALSE,-0.0119437733554404,0.240134402738584,0.240311299295735,0,0.235864957549536,0.056,NA,NA,NA,NA
"600",400,40,1.6,1,4,1,0,"unwanted.only",FALSE,0.0697956875636187,0.208031148127075,0.21932879344709,0,0.205240790428451,0.068,NA,NA,NA,NA
"601",400,40,2.4,0,2,0,0,"SignifReg",FALSE,0.0800081026585718,0.413962064600419,0.42141965168741,0,0.341492718107762,0.073,0.621,0.098475,0.075,0.125
"602",400,40,2.4,0,2,0,0,"SignifReg.DS",TRUE,-0.129003427798874,2.44492223948508,2.44710216312182,0,2.34275930046275,0.06,1,0.17625,0.15,0.2
"603",400,40,2.4,0,2,0,0,"glmnet",FALSE,0.182162206882661,0.464682339476647,0.498895596854923,0,0.371484230623445,0.133,0.812,0.2828,0.175,0.375
"604",400,40,2.4,0,2,0,0,"glmnet.DS",TRUE,-0.139277231509328,2.48148289326022,2.48414929893726,0,2.34575175087303,0.06,1,0.483225,0.375,0.575
"605",400,40,2.4,0,2,0,0,"lslx",FALSE,0.207525378031,0.455783341796001,0.500597142152231,0,0.341755127741476,0.178,0.489,0.112425,0.05,0.15
"606",400,40,2.4,0,2,0,0,"lslx.DS",TRUE,-0.140210006313724,2.50326165798042,2.5059352456233,0,2.43099705247515,0.057,1,0.3173,0.225,0.35
"607",400,40,2.4,0,2,0,0,"none",FALSE,0.529234412222329,0.341879421645783,0.629963269156405,0,0.330036745820415,0.375,NA,NA,NA,NA
"608",400,40,2.4,0,2,0,0,"post_lslx",FALSE,0.188974222781859,0.469966748678268,0.506319200696919,0,0.34828624019968,0.174,NA,NA,NA,NA
"609",400,40,2.4,0,2,0,0,"post_lslx.DS",TRUE,0.504941546474896,0.37253408288579,0.627382520178165,0,0.330615363979439,0.371,NA,NA,NA,NA
"610",400,40,2.4,0,2,0,0,"regsem",FALSE,0.399355537140317,0.435907992362642,0.591025047753862,0,0.334835522904531,0.307,0.172,0.0441,0,0.075
"611",400,40,2.4,0,2,0,0,"regsem.DS",TRUE,-0.140442309300644,2.50239342209733,2.50508181669955,0,2.43428471060948,0.05,1,0.274975,0.225,0.325
"612",400,40,2.4,0,2,0,0,"rlassoEffect.ds",TRUE,-0.122880220900223,2.46901452415377,2.47083715296057,0,2.38763069386345,0.056,NA,NA,NA,NA
"613",400,40,2.4,0,2,0,0,"stability",TRUE,-0.138311376460351,2.52102121743662,2.52355353968272,0,2.34193352293705,0.068,0.998,0.668775,0.45,0.925
"614",400,40,2.4,0,2,0,0,"target",FALSE,-0.0047709489681584,0.355929746309393,0.355783726830806,0,0.342842506075526,0.06,NA,NA,NA,NA
"615",400,40,2.4,0,2,0,0,"unwanted.only",FALSE,3.25488034034282,0.815250391699977,3.35532630274851,0,0.805361676126919,0.979,NA,NA,NA,NA
"616",400,40,2.4,0,2,1,0,"SignifReg",FALSE,0.727609498369158,0.841556218926475,1.11217095577129,0,0.448312328948092,0.524,0.107,0.071925,0.05,0.1
"617",400,40,2.4,0,2,1,0,"SignifReg.DS",TRUE,-0.797711741496082,0.84634848167992,1.16272673883857,0,0.859436170333917,0.135,1,0.170625,0.15,0.2
"618",400,40,2.4,0,2,1,0,"glmnet",FALSE,0.819428271970131,0.862706131596036,1.18952944500246,0,0.422722077103979,0.696,0.071,0.18305,0.05,0.275
"619",400,40,2.4,0,2,1,0,"glmnet.DS",TRUE,-0.787726305881123,0.866976297472036,1.17107172515396,0,0.862573135705817,0.137,1,0.41145,0.3,0.525
"620",400,40,2.4,0,2,1,0,"lslx",FALSE,1.06666279658724,0.55915390396457,1.20420511411213,0,0.388190949547971,0.793,0.012,0.08845,0.025,0.125
"621",400,40,2.4,0,2,1,0,"lslx.DS",TRUE,-0.825627259552482,0.877058016849566,1.20421007547326,0,0.884539121917423,0.144,1,0.2144,0.15,0.275
"622",400,40,2.4,0,2,1,0,"none",FALSE,1.2254226319255,0.372645393220022,1.2807756834568,0,0.382562065174831,0.9,NA,NA,NA,NA
"623",400,40,2.4,0,2,1,0,"post_lslx",FALSE,1.05444153765777,0.591929501861345,1.20908110190207,0,0.393804276806496,0.783,NA,NA,NA,NA
"624",400,40,2.4,0,2,1,0,"post_lslx.DS",TRUE,1.22537279302139,0.372647917515565,1.28072873233769,0,0.382074292863315,0.901,NA,NA,NA,NA
"625",400,40,2.4,0,2,1,0,"regsem",FALSE,1.2151402927392,0.385741070370191,1.27483854202612,0,0.381250540240013,0.891,0,0.013625,0,0.025
"626",400,40,2.4,0,2,1,0,"regsem.DS",TRUE,-0.824297348996368,0.862354129722704,1.19263452489318,0,0.879819614957449,0.134,1,0.14745,0.125,0.175
"627",400,40,2.4,0,2,1,0,"rlassoEffect.ds",TRUE,-0.812023678738951,0.84806805323491,1.17383246603912,0,0.874366531840873,0.139,NA,NA,NA,NA
"628",400,40,2.4,0,2,1,0,"stability",TRUE,-0.804210796994666,0.873080771538281,1.18670247728698,0,0.858556351605602,0.145,1,0.662675,0.45,0.925
"629",400,40,2.4,0,2,1,0,"target",FALSE,-0.0353271749390284,0.767239496379895,0.767669067795259,0,0.77339028299097,0.054,NA,NA,NA,NA
"630",400,40,2.4,0,2,1,0,"unwanted.only",FALSE,1.13204724464608,0.389772809737578,1.19720586553787,0,0.390821205507059,0.823,NA,NA,NA,NA
"631",400,40,2.4,0,4,0,0,"SignifReg",FALSE,0.0477163366630995,0.330572025457973,0.333834442405091,0,0.328390374364305,0.053,0.644,0.098875,0.075,0.125
"632",400,40,2.4,0,4,0,0,"SignifReg.DS",TRUE,-0.161279357597995,3.24527684003484,3.24766084711523,0,3.15850549159315,0.055,1,0.2216,0.2,0.25
"633",400,40,2.4,0,4,0,0,"glmnet",FALSE,0.128879962430456,0.418940698810756,0.438116243167268,0,0.357962906676932,0.102,0.854,0.27685,0.175,0.35
"634",400,40,2.4,0,4,0,0,"glmnet.DS",TRUE,-0.0845571524114014,3.35166355687324,3.35105429109968,0,3.16779555903786,0.061,1,0.548675,0.45,0.625
"635",400,40,2.4,0,4,0,0,"lslx",FALSE,0.300666568897628,0.374901118940562,0.480427605146264,0,0.32830875481422,0.178,0.144,0.030125,0,0.05
"636",400,40,2.4,0,4,0,0,"lslx.DS",TRUE,-0.114828121441561,3.39518958466486,3.39543377213792,0,3.26400636957046,0.062,1,0.490475,0.375,0.50625
"637",400,40,2.4,0,4,0,0,"none",FALSE,0.396666752654413,0.330203746424357,0.516013558252034,0,0.330527796613461,0.221,NA,NA,NA,NA
"638",400,40,2.4,0,4,0,0,"post_lslx",FALSE,0.29254102853578,0.382967634625765,0.481765293829324,0,0.332149057634916,0.172,NA,NA,NA,NA
"639",400,40,2.4,0,4,0,0,"post_lslx.DS",TRUE,0.351648447573545,0.367061743015126,0.508189157246592,0,0.331400708959081,0.215,NA,NA,NA,NA
"640",400,40,2.4,0,4,0,0,"regsem",FALSE,0.258629151286338,0.392594856180574,0.469963432910943,0,0.328978767844996,0.175,0.238,0.05195,0,0.1
"641",400,40,2.4,0,4,0,0,"regsem.DS",TRUE,-0.106239276120394,3.39242643542166,3.39239374872944,0,3.27749202976015,0.063,1,0.429425,0.375,0.475
"642",400,40,2.4,0,4,0,0,"rlassoEffect.ds",TRUE,-0.160067959044755,3.27190044625604,3.27417912600899,0,3.22959652985685,0.056,NA,NA,NA,NA
"643",400,40,2.4,0,4,0,0,"stability",TRUE,-0.00269590792687807,3.31986148201129,3.31820223123938,0,3.03022243381383,0.08,0.954,0.654,0.425,0.925
"644",400,40,2.4,0,4,0,0,"target",FALSE,-0.00238755778858137,0.33467405700231,0.334515198665395,0,0.328753800562407,0.053,NA,NA,NA,NA
"645",400,40,2.4,0,4,0,0,"unwanted.only",FALSE,4.46562666704708,1.11342680458805,4.60220610787565,0,1.08412047134067,0.977,NA,NA,NA,NA
"646",400,40,2.4,0,4,1,0,"SignifReg",FALSE,0.715479371511862,0.866717876388506,1.12354768854426,0,0.44927375704494,0.54,0.103,0.071875,0.05,0.1
"647",400,40,2.4,0,4,1,0,"SignifReg.DS",TRUE,-0.921541606768019,0.945907339853995,1.32025940174598,0,0.876483900312125,0.185,1,0.191,0.175,0.2
"648",400,40,2.4,0,4,1,0,"glmnet",FALSE,0.700994731293859,1.04226243145583,1.25563461179992,0,0.43958747297721,0.679,0.094,0.2026,0.05,0.3
"649",400,40,2.4,0,4,1,0,"glmnet.DS",TRUE,-0.948186016434815,0.969027244505436,1.35540824424073,0,0.882164557771963,0.212,1,0.46255,0.35,0.55
"650",400,40,2.4,0,4,1,0,"lslx",FALSE,1.02641496864966,0.664040605764533,1.22230792521611,0,0.396045596871088,0.776,0.017,0.08795,0.025,0.125
"651",400,40,2.4,0,4,1,0,"lslx.DS",TRUE,-0.959304065698813,0.976583567964119,1.36858541575547,0,0.904580816049731,0.201,1,0.261125,0.2,0.3
"652",400,40,2.4,0,4,1,0,"none",FALSE,1.24952520995021,0.382430825931816,1.30668295067602,0,0.38287073202473,0.906,NA,NA,NA,NA
"653",400,40,2.4,0,4,1,0,"post_lslx",FALSE,1.00948394250264,0.707167799353292,1.23233276363019,0,0.402279535981299,0.762,NA,NA,NA,NA
"654",400,40,2.4,0,4,1,0,"post_lslx.DS",TRUE,1.24635162842395,0.384722234288292,1.30432188053151,0,0.382616441524479,0.904,NA,NA,NA,NA
"655",400,40,2.4,0,4,1,0,"regsem",FALSE,1.23587984472059,0.391488267439046,1.29634439523819,0,0.381991687670325,0.898,0,0.01355,0,0.025
"656",400,40,2.4,0,4,1,0,"regsem.DS",TRUE,-0.972658134651134,0.975936615968762,1.37752084304129,0,0.899395192019057,0.213,1,0.1938,0.15,0.225
"657",400,40,2.4,0,4,1,0,"rlassoEffect.ds",TRUE,-0.956166085571012,0.948756921339535,1.3466599939443,0,0.896089520641407,0.184,NA,NA,NA,NA
"658",400,40,2.4,0,4,1,0,"stability",TRUE,-0.957880968868454,0.975868042407632,1.36707793057919,0,0.877606588026565,0.211,1,0.6974,0.5,0.975
"659",400,40,2.4,0,4,1,0,"target",FALSE,0.00328065165344998,0.796210297350832,0.795818854668048,0,0.773714128309548,0.056,NA,NA,NA,NA
"660",400,40,2.4,0,4,1,0,"unwanted.only",FALSE,1.13899929098245,0.39191619900988,1.20447668869008,0,0.393647357340387,0.832,NA,NA,NA,NA
